t,P_mtp_toes_r,y,z,P_subt_calc_r,y,z,P_Ankle_tal_r,y,z,P_KneeJ_r,y,z,P_HipJ_r,y,z,P_Pelvis_C,y,z,P_Torso,y,z,P_neck,y,z,P_sho_r,y,z,P_elb_r,y,z,P_hand_r,y,z,P_sho_l,y,z,P_elb_l,y,z,P_hand_l,y,z,P_HipJ_l,y,z,P_KneeJ_l,y,z,P_Ankle_tal_l,y,z,P_subt_calc_l,y,z,P_mtp_toes_l,y,z,Pc_total,y,z,acc_Total_COM,y,z,pelvis Tilt - z,pelvis List - x,pelvis rotation - y,hip flexion_r - z,hip adduction_r - x,hip rotation_r - y,knee angle_r - z,ankle_angle_r - z,subtalar_anle_r - y,hip flexion_l - z,hip adduction_l - x,hip rotation_l - y,knee angle_l - z,ankle_angle_l - z,subtalar_anle_l - y,lumbar_extension_z,lumbar_bending_x,lumbar_rotation_y,arm_flex_r_z,arm_add_r_x,arm_rot_r_y,elbow_flex_r_z,pro_sup_r_y,wrist_flex_r_z,wrist_dev_r_x,arm_flex_l_z,arm_add_l_x,arm_rot_l_y,elbow_flex_l_z,pro_sup_l_y,wrist_flex_l_z,wrist_dev_l_x,Sailangle-z,Sailangle-x,Sailangle-y,Boardangle-z,Boardangle-x,Boardangle-y,sailing speed,sailing direction,Upwind - 1_ Downwind - 0,sidewind R-1_ L-0,wind speed,wind direction
149.3833,0,0,0,-0.1775979,0.001230919,0.02078688,-0.1300142,0.04380229,0.009628214,-0.06839513,0.4342152,0.04079451,-0.4330414,0.6291377,0.05190423,-0.3727158,0.6692564,-0.04833591,-0.4316901,0.7845534,-0.0449643,-0.1744263,1.048179,-0.09333105,-0.1405415,1.045672,0.07323887,-0.1366432,0.7643351,0.1284804,-0.01829896,0.6394634,-0.05498162,-0.2083111,1.050685,-0.259901,-0.2279538,0.7710906,-0.3203818,-0.04808665,0.6416672,-0.2014111,-0.4719446,0.613588,-0.09682766,-0.1303698,0.4161477,-0.2231616,-0.222877,0.03456069,-0.1681681,-0.2805033,0.005597247,-0.1617358,-0.1107126,-0.04120584,-0.1926424,-0.2900199,0.7078176,-0.04863992,-1.037394,-0.1300137,-0.1991789,-25.1724,-7.389319,0.999457,84.87325,-8.945222,-14.27799,70.09845,8.139896,-2.464587,86.63287,-8.075241,1.740061,76.41437,-2.25E-14,0,-20.12135,6.937956,2.382687,42.16177,-15.07181,42.16177,75.15259,44.99977,0,0,42.16177,-15.07181,42.16177,75.15259,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.4,0,0,0,-0.1775969,0.00128044,0.02079181,-0.1300026,0.04383843,0.009627714,-0.06718718,0.434089,0.04043779,-0.4318669,0.6289999,0.05136071,-0.3711063,0.669282,-0.04855064,-0.4302739,0.784486,-0.04539112,-0.1723775,1.047483,-0.09380784,-0.1392726,1.045716,0.07292831,-0.1360673,0.7646392,0.129521,-0.01706545,0.6387164,-0.0527936,-0.2054823,1.04925,-0.260544,-0.2252762,0.7694017,-0.3197888,-0.046167,0.64027,-0.1993666,-0.4700075,0.6134958,-0.09757331,-0.1251441,0.4216337,-0.2238937,-0.2191229,0.04026485,-0.1698911,-0.2768717,0.01147252,-0.1637991,-0.1070676,-0.03581835,-0.1938779,-0.2880263,0.7081929,-0.04911802,-0.7834565,-0.1888562,-0.04855206,-25.07844,-7.314681,0.7842374,84.83126,-8.725825,-14.06829,70.27945,8.314809,-2.409341,87.43923,-8.130546,1.988889,77.44645,-2.24E-14,0,-20.34947,6.724541,2.230296,42.1623,-15.07179,42.1623,75.1525,44.99977,0,0,42.1623,-15.07179,42.1623,75.1525,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.4167,0,0,0,-0.1776156,0.001299542,0.02063047,-0.1300058,0.04385322,0.009516001,-0.06568437,0.4338575,0.04033655,-0.4295076,0.6303516,0.05133852,-0.3682541,0.6713589,-0.04797506,-0.4277515,0.7863845,-0.0445262,-0.1693751,1.049127,-0.09175379,-0.1376663,1.047965,0.07525879,-0.1350219,0.7670981,0.1329118,-0.01454073,0.6404698,-0.04793668,-0.2010839,1.050288,-0.2587664,-0.2204688,0.7702284,-0.3171426,-0.04241453,0.641491,-0.1947499,-0.4667059,0.6155856,-0.09790853,-0.1189845,0.4277458,-0.222669,-0.2142184,0.0466132,-0.1691998,-0.2720754,0.01795345,-0.163523,-0.1021602,-0.02973229,-0.192324,-0.2850705,0.7102301,-0.04809119,-0.4741234,-0.1862671,0.2113448,-24.85895,-7.042627,0.6848952,84.45651,-8.480839,-13.6829,70.25035,8.535492,-2.413057,87.81882,-7.971704,1.887146,78.21439,-2.23E-14,0,-20.61117,6.459109,1.819702,42.16284,-15.07177,42.16284,75.15241,44.99977,0,0,42.16284,-15.07177,42.16284,75.15241,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.4333,0,0,0,-0.1776456,0.0013165,0.02036973,-0.1300144,0.04386646,0.009332854,-0.06375645,0.4335388,0.04024975,-0.4257765,0.6332734,0.05146073,-0.3642613,0.6750087,-0.04738677,-0.4241406,0.789824,-0.04355841,-0.1650944,1.052278,-0.08867144,-0.134736,1.051065,0.07859151,-0.1328723,0.7701892,0.136234,-0.01107935,0.6434429,-0.04365057,-0.1954528,1.053492,-0.2559344,-0.21468,0.7734593,-0.3144949,-0.03776556,0.6445096,-0.1906811,-0.4623349,0.6191911,-0.09801034,-0.1127493,0.4334192,-0.2207912,-0.2094727,0.0525533,-0.1681013,-0.2674527,0.02405783,-0.1628693,-0.09745949,-0.02410844,-0.1903818,-0.2811768,0.7133578,-0.04660821,-0.1559255,-0.1454717,0.4124138,-24.582,-6.872799,0.7381435,83.77353,-8.25986,-13.42602,70.01853,8.819743,-2.43455,87.86184,-7.726822,1.847842,78.69385,-2.23E-14,0,-20.90978,6.437308,1.508131,42.16337,-15.07175,42.16337,75.15232,44.99977,0,0,42.16337,-15.07175,42.16337,75.15232,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.45,0,0,0,-0.1776868,0.001317012,0.02000695,-0.1300314,0.0438678,0.009078129,-0.06173384,0.4331644,0.04028816,-0.4210264,0.6376436,0.05189589,-0.3594018,0.679916,-0.04665474,-0.419928,0.7943909,-0.0428061,-0.160306,1.056708,-0.08532824,-0.1310168,1.054864,0.08211949,-0.1298325,0.7737827,0.138768,-0.007036909,0.6475406,-0.04078922,-0.1895952,1.058553,-0.252776,-0.2087589,0.7787535,-0.3124585,-0.03278272,0.6491621,-0.1879793,-0.4569897,0.6236591,-0.09772868,-0.1063233,0.4380031,-0.2176096,-0.204425,0.05731846,-0.166173,-0.2625177,0.02895502,-0.1615047,-0.09239066,-0.01958684,-0.1874868,-0.2767473,0.7172586,-0.04489019,0.07738655,-0.09884217,0.4027544,-24.21663,-6.97536,0.7799699,82.7359,-7.87814,-13.43084,69.55551,9.119704,-2.490562,87.53422,-7.486484,2.038003,78.82402,-2.23E-14,0,-21.27634,6.658269,1.537913,42.16393,-15.07172,42.16393,75.15222,44.99977,0,0,42.16393,-15.07172,42.16393,75.15222,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.4667,0,0,0,-0.177725,0.001344448,0.01966234,-0.1300422,0.04388731,0.008823003,-0.05958692,0.4327972,0.04005891,-0.4150071,0.6437624,0.05202622,-0.3533088,0.6864446,-0.04630146,-0.4146103,0.8005135,-0.04267501,-0.1551011,1.063254,-0.083231,-0.1267815,1.061154,0.08438044,-0.1255426,0.7799761,0.140543,-0.001537468,0.6542155,-0.03852009,-0.1834207,1.065353,-0.2508424,-0.2018562,0.7856329,-0.3111243,-0.02643041,0.6560607,-0.1858507,-0.4503338,0.6295384,-0.09772735,-0.09926426,0.4423666,-0.2139602,-0.1983513,0.06179672,-0.1635736,-0.2565231,0.03350609,-0.159485,-0.08620942,-0.01524651,-0.1837962,-0.2715672,0.7225382,-0.04373553,0.03176775,-0.1120022,0.3072139,-23.8185,-7.128547,0.7636169,81.36178,-7.369379,-13.53828,68.82101,9.43767,-2.513876,86.92186,-7.255191,2.259475,78.65178,-2.22E-14,0,-21.56528,6.848174,1.586641,42.16458,-15.0717,42.16458,75.15211,44.99977,0,0,42.16458,-15.0717,42.16458,75.15211,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.4833,0,0,0,-0.177771,0.001351475,0.0192416,-0.1300606,0.04389192,0.008514591,-0.05761402,0.432417,0.03998308,-0.408365,0.6508379,0.05249027,-0.3462671,0.6939686,-0.04538912,-0.4080021,0.8078063,-0.04185059,-0.1482994,1.070662,-0.08036458,-0.120807,1.068078,0.08737773,-0.1198386,0.7867376,0.1427303,0.00504898,0.6614971,-0.03608395,-0.1757919,1.073247,-0.2481069,-0.1939233,0.7937031,-0.3092894,-0.0191164,0.6637691,-0.1835264,-0.4427924,0.6368298,-0.09749292,-0.09201772,0.4464926,-0.2092425,-0.1918987,0.06605622,-0.1594179,-0.2501303,0.03781135,-0.1559049,-0.0796053,-0.01109078,-0.1783637,-0.265419,0.7285488,-0.04198311,-0.0101625,0.01760523,0.2159532,-23.57438,-7.086826,0.7077433,79.99675,-6.80569,-13.48167,67.88827,9.731776,-2.572385,86.16636,-6.971187,2.182041,78.21388,-2.19E-14,0,-21.76667,6.864258,1.686584,42.1652,-15.07167,42.1652,75.152,44.99977,0,0,42.1652,-15.07167,42.1652,75.152,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.5,0,0,0,-0.1778159,0.001350424,0.01882227,-0.1300808,0.04388982,0.00820159,-0.05614206,0.4321126,0.03992865,-0.401455,0.6587704,0.05305927,-0.3389221,0.7024459,-0.04430014,-0.4009701,0.81611,-0.04066051,-0.1407538,1.078701,-0.0774781,-0.1137189,1.075439,0.09032674,-0.1133369,0.7938899,0.144615,0.01183674,0.6691315,-0.0343362,-0.1677888,1.081964,-0.245283,-0.1861886,0.802682,-0.3075729,-0.01192595,0.6719993,-0.1818303,-0.4350061,0.6452657,-0.0971685,-0.08540609,0.4502848,-0.2042403,-0.1854876,0.06992307,-0.1542487,-0.2437303,0.0416484,-0.1511877,-0.07297488,-0.007200448,-0.1719477,-0.258972,0.7351361,-0.0400927,0.1347558,0.05789616,-0.1553554,-23.39375,-6.901985,0.6737814,78.53182,-6.273882,-13.34632,66.73243,9.953007,-2.639793,85.19816,-6.647066,1.850912,77.48852,-2.10E-14,0,-22.00389,6.76429,1.851133,42.16584,-15.07164,42.16584,75.15189,44.99977,0,0,42.16584,-15.07164,42.16584,75.15189,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.5167,0,0,0,-0.1778675,0.001320826,0.01833062,-0.1301099,0.04386677,0.007837973,-0.05516076,0.4318529,0.04008594,-0.3941738,0.6675161,0.05407461,-0.3313627,0.7116522,-0.04289726,-0.3937181,0.8251448,-0.03915821,-0.1333503,1.087784,-0.07453502,-0.1065855,1.083857,0.09329889,-0.1063865,0.8020989,0.1464887,0.01902848,0.6779954,-0.03274867,-0.1601152,1.091711,-0.2423689,-0.1785104,0.81268,-0.3057771,-0.004496181,0.6814466,-0.1802642,-0.4270854,0.6543888,-0.09632795,-0.07955141,0.4536702,-0.1990584,-0.1790672,0.07319502,-0.1488014,-0.2372617,0.04478608,-0.1460857,-0.06624336,-0.003698637,-0.1654915,-0.2525797,0.7423426,-0.0380057,-0.5526636,0.01712269,-0.5010067,-23.25856,-6.787775,0.6986438,76.91006,-5.738232,-13.33723,65.34852,10.10381,-2.751312,84.06416,-6.341661,1.522554,76.47759,-2.01E-14,0,-22.1648,6.715841,2.017759,42.16663,-15.07161,42.16663,75.15175,44.99977,0,0,42.16663,-15.07161,42.16663,75.15175,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.5333,0,0,0,-0.1778905,0.001394801,0.01810036,-0.130107,0.04391504,0.007621738,-0.05406586,0.4317396,0.0392508,-0.3855902,0.6775192,0.05348613,-0.3229122,0.7215911,-0.04360106,-0.3853485,0.8350413,-0.03992757,-0.125139,1.097855,-0.07517544,-0.098077,1.093563,0.09260188,-0.09767833,0.8116859,0.1451603,0.02746462,0.6880307,-0.03457641,-0.1522009,1.102147,-0.2429528,-0.1706028,0.8232515,-0.3069526,0.003679473,0.691803,-0.1820382,-0.4186472,0.664195,-0.09686722,-0.07482588,0.4558876,-0.1964448,-0.1739487,0.07547633,-0.1449433,-0.2321117,0.04700209,-0.1422356,-0.06099235,-0.001332969,-0.1611172,-0.2456123,0.7501786,-0.03824996,-0.6096256,-0.05805178,-0.8017341,-23.15768,-6.838586,0.7948593,75.14904,-5.361468,-13.55507,63.75935,10.26705,-2.700309,82.79499,-6.10304,1.31803,75.23884,-1.90E-14,0,-22.16068,6.825588,2.183696,42.16741,-15.07158,42.16741,75.15162,44.99977,0,0,42.16741,-15.07158,42.16741,75.15162,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.55,0,0,0,-0.1778961,0.001513846,0.01803539,-0.1300888,0.04399341,0.007500283,-0.05345673,0.4317976,0.03792986,-0.3767697,0.6879783,0.05203888,-0.3144176,0.7317455,-0.04539537,-0.3769478,0.8451515,-0.04196087,-0.1176981,1.10883,-0.07781228,-0.09026874,1.104666,0.08990859,-0.08880771,0.8228035,0.1425249,0.0363703,0.6995318,-0.03745063,-0.1451274,1.112994,-0.2455332,-0.162722,0.8340249,-0.3094354,0.01226305,0.7031917,-0.1848581,-0.4102553,0.6740638,-0.09816608,-0.07107054,0.4573306,-0.1950134,-0.1690888,0.0768688,-0.1417989,-0.2271698,0.0482448,-0.138918,-0.05593325,0.000305393,-0.1577448,-0.2389866,0.7583863,-0.03973133,-0.4304509,-0.1223612,-0.8067827,-23.10637,-6.981977,0.8671131,73.28734,-4.997416,-13.89095,62.00657,10.35687,-2.567775,81.40414,-5.944687,1.160967,73.769,-2.05E-14,0,-21.99422,6.988199,2.255802,42.16832,-15.07154,42.16832,75.15146,44.99977,0,0,42.16832,-15.07154,42.16832,75.15146,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.5667,0,0,0,-0.177907,0.001646986,0.01791577,-0.13007,0.04408126,0.007333365,-0.05245107,0.4317882,0.03647311,-0.3665375,0.6988966,0.05038382,-0.3043295,0.7421478,-0.04737244,-0.3667291,0.8556371,-0.04433578,-0.1086024,1.120337,-0.08076162,-0.08121905,1.116717,0.08697939,-0.07856223,0.8349974,0.1403116,0.04721205,0.7118099,-0.03930548,-0.1359858,1.123957,-0.2485026,-0.1523526,0.8447529,-0.3117026,0.02314584,0.7149916,-0.1867268,-0.4003337,0.6843301,-0.09968969,-0.06651205,0.4582923,-0.1931257,-0.1633062,0.07781964,-0.1377906,-0.2212959,0.04903232,-0.134704,-0.04992879,0.001521717,-0.1534302,-0.2309877,0.7668881,-0.04134839,-0.5829944,-0.1483502,-1.086633,-23.15149,-7.105539,0.9162726,71.41603,-4.539199,-14.20955,60.16715,10.5053,-2.425691,79.9669,-5.790738,0.9356111,72.12766,-1.87E-14,0,-21.67016,7.136211,2.171149,42.16907,-15.07151,42.16907,75.15133,44.99977,0,0,42.16907,-15.07151,42.16907,75.15133,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.5833,0,0,0,-0.1779288,0.001742237,0.01768972,-0.1300636,0.04414155,0.0070943,-0.05196184,0.4318205,0.03530205,-0.3560934,0.7098835,0.04923783,-0.2941577,0.7530137,-0.04874446,-0.3566945,0.8664298,-0.04580045,-0.1004167,1.132871,-0.08258402,-0.07300238,1.12966,0.08516026,-0.06838,0.8480362,0.1388591,0.05823995,0.7254935,-0.04060485,-0.1278311,1.136082,-0.2503283,-0.1422537,0.856688,-0.3131635,0.03414725,0.7283152,-0.1880246,-0.3902042,0.6949678,-0.1007302,-0.06259875,0.4593137,-0.1914971,-0.1570246,0.07851171,-0.1343647,-0.2148383,0.04941036,-0.1309395,-0.04328179,0.002794943,-0.1501745,-0.2233658,0.7758774,-0.04235481,-1.121003,0.009545665,-1.11708,-23.08473,-7.133372,0.9920468,69.33175,-4.086633,-14.47653,58.18331,10.57986,-2.340979,78.27573,-5.718881,0.5569189,70.23301,-1.98E-14,0,-21.33965,7.222309,2.037011,42.16994,-15.07147,42.16994,75.15118,44.99977,0,0,42.16994,-15.07147,42.16994,75.15118,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.6,0,0,0,-0.1779126,0.001959158,0.01782876,-0.1300191,0.04428451,0.007066845,-0.05182371,0.4321084,0.03292505,-0.3450722,0.7213359,0.04582778,-0.2834939,0.7640162,-0.05257589,-0.3459453,0.8774851,-0.04985961,-0.0919732,1.145902,-0.08823493,-0.06402035,1.143425,0.07943291,-0.05692218,0.8620121,0.1339634,0.07014666,0.7399675,-0.04552263,-0.119926,1.148379,-0.2559028,-0.132247,0.8686876,-0.3178527,0.04558143,0.7421445,-0.1928707,-0.3797814,0.7058178,-0.1039417,-0.05967082,0.4594772,-0.192034,-0.1515113,0.07854507,-0.1316474,-0.2091326,0.04914831,-0.1275652,-0.03747907,0.003354563,-0.147878,-0.2155292,0.7851358,-0.04591541,-1.532235,0.2458517,-1.573454,-23.07359,-7.105451,1.059267,67.22925,-3.742737,-14.73774,56.03834,10.59754,-2.052374,76.50264,-5.677681,0.04065815,68.16294,-2.10E-14,0,-20.82489,7.25501,1.930757,42.1708,-15.07144,42.1708,75.15104,44.99977,0,0,42.1708,-15.07144,42.1708,75.15104,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.6167,0,0,0,-0.1778639,0.002266986,0.01827308,-0.1299459,0.04448726,0.007211408,-0.05279725,0.4327372,0.02958566,-0.3339472,0.7334475,0.04052059,-0.2729856,0.7756046,-0.05849066,-0.3353433,0.8891284,-0.05592069,-0.08392799,1.159658,-0.09624421,-0.05500436,1.157747,0.07126629,-0.04515463,0.8765115,0.1262833,0.08194541,0.7552266,-0.05369499,-0.1128516,1.16157,-0.2637547,-0.1230953,0.8816635,-0.3251084,0.05652796,0.7569067,-0.2008996,-0.369645,0.7172225,-0.1089413,-0.05815239,0.4595412,-0.1942809,-0.1468073,0.07846084,-0.1301825,-0.2041849,0.0487196,-0.1252521,-0.03246884,0.003900002,-0.1471472,-0.208081,0.7949474,-0.05130941,-1.916502,-0.1678184,-2.086167,-23.01512,-7.081153,1.133385,64.94292,-3.528908,-15.03375,53.57825,10.44801,-1.606341,74.57185,-5.597769,-0.5063076,65.87509,-2.30E-14,0,-20.26729,7.359701,1.882952,42.17182,-15.07139,42.17182,75.15086,44.99977,0,0,42.17182,-15.07139,42.17182,75.15086,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.6333,0,0,0,-0.1777913,0.002641492,0.01891738,-0.1298518,0.04473319,0.007466252,-0.0547372,0.4336041,0.02556992,-0.3230862,0.7454983,0.03376358,-0.2628941,0.7870234,-0.06598287,-0.3252157,0.9005719,-0.0636379,-0.07697145,1.173753,-0.1057001,-0.04711066,1.172385,0.0616512,-0.03390906,0.8913493,0.1169834,0.09350769,0.7712009,-0.06353236,-0.1068322,1.17512,-0.2730514,-0.114375,0.8950346,-0.3339789,0.06726741,0.7724027,-0.210593,-0.3599518,0.7283431,-0.1153104,-0.05789344,0.4589826,-0.1970971,-0.1426757,0.07767836,-0.1292032,-0.1997466,0.04751373,-0.1233684,-0.02794715,0.003917166,-0.1470092,-0.20135,0.8047922,-0.05790208,-1.275893,-0.2762929,-2.230466,-22.93747,-7.1469,1.194746,62.56976,-3.344548,-15.37849,50.93103,10.15407,-1.05274,72.50399,-5.472708,-1.00248,63.37243,-2.29E-14,0,-19.599,7.590949,1.816884,42.17259,-15.07136,42.17259,75.15073,44.99977,0,0,42.17259,-15.07136,42.17259,75.15073,44.99977,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.65,0,0,0,-0.1777044,0.003121558,0.01964732,-0.1297307,0.04505059,0.007750822,-0.05572036,0.4343401,0.02066003,-0.3100063,0.7575191,0.0251581,-0.2505434,0.7984352,-0.07527501,-0.3129831,0.9119254,-0.0732758,-0.06801148,1.187853,-0.1165763,-0.03750751,1.187016,0.0506625,-0.02090897,0.9062112,0.1062533,0.1071799,0.7873089,-0.07461159,-0.09851544,1.188691,-0.283815,-0.103108,0.9084679,-0.3444052,0.08037525,0.7880449,-0.2215688,-0.347864,0.7393101,-0.1235418,-0.05681839,0.4574956,-0.2016413,-0.1373778,0.07576474,-0.1310566,-0.1941021,0.04513506,-0.1243317,-0.02226414,0.002919073,-0.1501026,-0.1928149,0.8145084,-0.06605204,-0.514215,-0.07906247,-2.397437,-22.70312,-7.28147,1.253471,59.97193,-3.119696,-15.63796,48.2778,9.997964,-0.3681401,70.15526,-5.516301,-1.449984,60.55816,-2.28E-14,0,-18.9704,7.884423,1.749864,42.17348,-15.07132,42.17348,75.15058,44.99978,0,0,42.17348,-15.07132,42.17348,75.15058,44.99978,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.6667,0,0,0,-0.1775994,0.003690916,0.02048029,-0.1295847,0.04542745,0.008082875,-0.0562336,0.4349938,0.0150219,-0.2958437,0.7689008,0.01490933,-0.2369446,0.8093745,-0.08603399,-0.2995557,0.9227751,-0.08432944,-0.05838248,1.201891,-0.1285095,-0.02744177,1.201616,0.03865085,-0.006968589,0.9211085,0.09445144,0.1222232,0.8037497,-0.08663693,-0.0893232,1.202167,-0.2956699,-0.09034449,0.9218511,-0.3559955,0.09503557,0.8039918,-0.2335208,-0.3344081,0.7498393,-0.1335018,-0.05565243,0.4552304,-0.2073002,-0.1316275,0.07288388,-0.1349853,-0.1879625,0.0417328,-0.1274337,-0.01610149,0.001092856,-0.1554839,-0.1834724,0.8239296,-0.07540831,-0.5557854,-0.2749816,-2.670271,-22.39184,-7.377274,1.290214,57.30157,-2.955862,-15.71078,45.66757,9.908125,0.4278214,67.59379,-5.598159,-1.965409,57.48337,-2.35E-14,0,-18.26443,8.08963,1.634391,42.17435,-15.07129,42.17435,75.15043,44.99978,0,0,42.17435,-15.07129,42.17435,75.15043,44.99978,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.6833,0,0,0,-0.1774924,0.004264285,0.0212807,-0.1294384,0.04580339,0.008382664,-0.05762678,0.4357172,0.009307639,-0.2821686,0.7795824,0.004308739,-0.2236233,0.8199687,-0.09687512,-0.2865483,0.9331973,-0.09530383,-0.04964792,1.21585,-0.1401106,-0.01837321,1.216127,0.02698766,0.00639136,0.9359865,0.08289064,0.136954,0.8204675,-0.0983975,-0.08092264,1.215574,-0.3072088,-0.07788449,0.9352416,-0.3673882,0.1094738,0.8202246,-0.245222,-0.3210318,0.7600423,-0.1439622,-0.05542618,0.4527585,-0.2123447,-0.1264806,0.06953869,-0.139651,-0.1823898,0.03777663,-0.1315045,-0.01043011,-0.000985919,-0.1615366,-0.1747474,0.8331265,-0.08471747,-1.511981,-0.06639694,-3.261343,-21.97874,-7.372821,1.306142,54.56191,-2.825753,-15.59023,42.94248,9.690277,1.222251,64.81464,-5.599884,-2.501175,54.18206,-2.18E-14,0,-17.55601,8.110691,1.507483,42.17527,-15.07125,42.17527,75.15027,44.99978,0,0,42.17527,-15.07125,42.17527,75.15027,44.99978,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.7,0,0,0,-0.1773865,0.004816086,0.02203314,-0.129298,0.0461614,0.008650061,-0.06014752,0.436526,0.003732187,-0.2700769,0.7891006,-0.006197491,-0.211535,0.8298312,-0.1072452,-0.2748504,0.9428408,-0.1055985,-0.04226824,1.229144,-0.1498517,-0.01105608,1.229618,0.01725778,0.01795787,0.9497946,0.07270287,0.150323,0.8365813,-0.1087326,-0.0734804,1.22867,-0.3169612,-0.06614935,0.948517,-0.3776059,0.1228985,0.8361647,-0.255563,-0.3086738,0.7696378,-0.1545481,-0.05648966,0.4503778,-0.2163112,-0.1222561,0.06597435,-0.1449018,-0.1777081,0.03347624,-0.1365362,-0.005476939,-0.002988069,-0.1678632,-0.1672517,0.8417654,-0.09316885,-1.43199,0.4336196,-3.831015,-21.52952,-7.249845,1.313815,51.91434,-2.794498,-15.20161,40.19806,9.309247,1.985622,61.93826,-5.437237,-3.015123,50.7273,-2.08E-14,0,-16.87919,8.006859,1.385618,42.17604,-15.07122,42.17604,75.15014,44.99978,0,0,42.17604,-15.07122,42.17604,75.15014,44.99978,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.7167,0,0,0,-0.1772973,0.005340236,0.0226223,-0.1291712,0.04649704,0.008800566,-0.06316035,0.4372933,-0.001751608,-0.2578606,0.7980517,-0.01657616,-0.1989424,0.8394625,-0.1171275,-0.2627431,0.9521969,-0.1153427,-0.03430199,1.242048,-0.1580445,-0.003777757,1.242628,0.009191617,0.02920721,0.9631522,0.06416612,0.1639873,0.8523284,-0.1169665,-0.06482623,1.241467,-0.3252807,-0.05304616,0.9615874,-0.3864836,0.1371681,0.8518182,-0.2639036,-0.2955672,0.7790654,-0.1652172,-0.05795598,0.448149,-0.2206095,-0.1190021,0.06239072,-0.1523863,-0.1740412,0.02918348,-0.1440789,-0.001540937,-0.005015873,-0.176462,-0.1595024,0.8501374,-0.1010826,-0.4676649,1.106078,-4.266441,-20.99219,-7.027766,1.277014,49.19242,-2.778579,-14.57378,37.34633,8.860552,2.709479,58.90542,-5.358089,-3.524946,47.1802,-2.16E-14,0,-16.28376,7.789213,1.218087,42.17694,-15.07118,42.17694,75.14999,44.99978,0,0,42.17694,-15.07118,42.17694,75.14999,44.99978,0,0,0,0,0,0,0,0,0,0,1,1,0,0
149.7333,0,0,0,-0.1772246,0.005828205,0.02306691,-0.1290601,0.04680413,0.008847314,-0.06713234,0.4380831,-0.007158985,-0.2462346,0.8063434,-0.02681371,-0.1867746,0.8485596,-0.126709,-0.2510525,0.9610196,-0.1247496,-0.02682697,1.254482,-0.1650622,0.002517656,1.255062,0.00238496,0.03943874,0.9759755,0.05683124,0.1771742,0.8677578,-0.1236528,-0.0561716,1.253901,-0.3325094,-0.03963589,0.9744107,-0.3943867,0.1513922,0.8672476,-0.2707706,-0.282804,0.7880379,-0.1758239,-0.06094755,0.4459863,-0.2259885,-0.1178127,0.05863756,-0.163396,-0.1724834,0.02473701,-0.1554645,0.000287169,-0.007171943,-0.1887325,-0.1524015,0.8581254,-0.1087332,0.7255941,0.5472942,-4.285966,-20.46912,-6.783302,1.250839,46.47776,-2.816767,-13.87062,34.35774,8.277028,3.396308,55.82382,-5.416479,-3.842027,43.55987,-2.05E-14,0,-15.66375,7.580744,0.9712168,42.17785,-15.07114,42.17785,75.14983,44.99978,0,0,42.17785,-15.07114,42.17785,75.14983,44.99978,0,0,0,0,0,0,0,0,0,0,1,1,0,0
